available;categoryId;category_name;currencyId;description;id;modified_time;name;offer_id;oldprice;picture;price;type;url;vendor
true;Outdoor Lighting;Outdoor Lighting;USD;﻿Specification ﻿Brand  SomorealModel  SM OLT1LED Quantity  214pcs 2835 LEDColor Temperature  6500KLumens  1400lmBattery Capacity  2pcs 1200mAh 18650 BatteriesWorking Time  20H  Sunny Days  Material  ABS PCWaterproof Level  IP65Sensing Angle  120°Sensing Range  5mWorking Temperature   20  60℃Lamp Size  340 185 85mmSolar Panel Size  137 80mmInstallation Height  1 8 2 5M﻿Features  214 LED   1400lm   Rotatable 5 Heads 5 side light output and rotatable heads drives 360° wider and brighter light projection  120° High Sensitive PIR Sensor With improved motion detection chip and a built in high sensitivity PlR motion sensor  motion is sensed within 5 meters  IP65 WaterproofHeat Resistant Durable ABS material with added waterproof glue seal  designed to withstand extreme weather conditions   20  60℃   3 Working Modes Mode 1 Normally On Mode  Medium brightness light on for 4 hours  it turns to induction mode Mode 2 Weak Light Induction Mode  No motion detected  weak light on  motion detected  bright light on for 15s Mode 3 Induction Mode  No motion detected  light off  motion detected  bright light on for 15s Package Included 1  SM OLT1 Solar Light1  User Manual2  Screw2  PVC Expansion Bolt;1968153;1689975788;Somoreal SM-OLT1 Rotatable 5 Heads 214LED Solar Sensor Wall Light 6500K 3 Working Modes IP65 Waterproof;;69.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/BD/DC/400c3795-143e-49b7-8433-0c0bf46532e4.jpg;24.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FSomoreal-SM-OLT1-Rotatable-5-Heads-214LED-Solar-Sensor-Wall-Light-6500K-3-Working-Modes-IP65-Waterproof-p-1968153.html;Banggood
true;Smart Wearable Device;Smart Wearable Device;USD;Specification Model E500 Bluetooth Version 5 1 Compatible OS Android 5 0 or above  iOS 9 0 or above Operating Mode Full Touch button APP Name H Band System Language Russian  Indonesian  German  Italian  Czech  Japanese  French  Polish  Simplified Chinese  Traditional Chinese  English  Portuguese  Spanish  Arabic  Korean  Dutch  Hindi APP Language Simplified Chinese  Traditional Chinese  Korean  Japanese  English  German  French  Italian  Spanish  Portuguese  Portuguese   Russian  Hungarian  Turkish  Indonesian  Polish  Czech  Greek  Swedish Push Language Russian  Hungarian  Turkish  German  Italian  Czech  Slovak  Japanese  French  Polish  Persian  simplified Chinese  traditional Chinese  English  Portuguese  Spanish  Vietnamese  Arabic  KoreanSpecial Features Information Reminder Call Reminder Message Reminder Reject Call Notification  SMS  WhatsApp  Facebook  Twitter  Line  Skype  Instagram  LinkedIn  VK  Kakao etc  Health Blood Sugar Monitor Heart Rate Monitor Blood Pressure Monitor Blood Oxygen  SpO2  Monitor Sedentary Reminder Drinking Reminders Sleep Monitor Exercise and Record Multiple Sports Modes Calorie Sports Mileage Record Step Count Application Music Control Camera Control Brightness Adjustment Alarm Clock Timer Weather Custom Dial Dial Market Find PhoneTechnical Parameters Waterproof IP68 Sensor PPG Sensor  Accelerometer  ECG Screen Size  1 83 inch Resolution  240 284 pixels Battery Battery Capacity  280mAh Standby Time  About 20 25 days Using Time  About 3 5;1975552;1689975788;E500 1.83 inch HD Screen ECG Monitor Heart Rate Blood Pressure SpO2 Monitor Fitness Tracker 280mAh Battery BT 5.1 IP68 W;;84.99;https://imgaz3.staticbg.com/thumb/large/oaupload/banggood/images/81/04/1d478f49-b15e-4009-91b4-d0e30fea3a4c.jpg;27.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FE500-1_83-inch-HD-Screen-ECG-Monitor-Heart-Rate-Blood-Pressure-SpO2-Monitor-Fitness-Tracker-280mAh-Battery-BT-5_1-IP68-Waterproof-Smart-Watch-p-1975552.html;Banggood
true;Bike & Bicycle;Bike & Bicycle;USD;Specifications Product Name Multi functional eight core headlampWick 8   XPG Gear Fourth gear dimmingMaterial Hard aluminum alloyBattery 18650Endurance 10 24hWaterproof Life Style WaterproofCharging USB direct chargingWeight About 290gDimension of lamp head 8 1 cm x 6 5 cmFeatures 1  It is small in size  easy to use and easy to carry  Adjustable headband for ergonomic design 2  Each headlight is equipped with an adjustable base that tilts back and forth 3  Suitable for outdoor activities such as camping  hiking  hiking  night fishing  cave exploration  etc4  The headlamp has 90° downward adjustment which can increase the maximum head lamp radiation range and makes the lighting more convenient Package included 1 x Headlamp1 x USB Cable2 x 18650 BatteryNotes 1  Avoid high temperature and humidity  do not place in direct sunlight 2  Normal use  please do not direct exposure to human and animal eyes 3 Press the switch for three seconds to start the LED;1744770;1689975788;Bikight 4-Modes 8*XPG LED Headlamp USB Rechargeable Long Shoot Camping Head Light 18650 Fishing Lantern Waterproof Head;;18.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/81/79/98342a22-1f7e-446c-aa9e-bbe3f4689f60.jpg;8.55;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FBikight-4-Modes-8%2BXPG-LED-Headlamp-USB-Rechargeable-Long-Shoot-Camping-Head-Light-18650-Fishing-Lantern-Waterproof-Head-Torch-Flashlight-p-1744770.html;JAQCOO
true;Measurement & Analysis Instruments;Measurement & Analysis Instruments;USD;font size 10 5000pt mso font kerning 1 0000pt    Features font size 10 5000pt mso font kerning 1 0000pt    font size 10 5000pt mso font kerning 1 0000pt    AccurateReliable  This ANENG A3005A 4000 Counts Professional Digital Multimeter Pen provides accurate and reliable AC DC voltage  Hz  capacitance  and resistance measurements font size 10 5000pt mso font kerning 1 0000pt    font size 10 5000pt mso font kerning 1 0000pt    Wide Range of Measurements  Covering AC voltage range from 4V600V  DC voltage range from 400mV600V  Hertz from 10Hz to 10MHz  capacitance from 10nF40mF  and resistance from 0Ω40MΩ  this device offers a wide variety of uses font size 10 5000pt mso font kerning 1 0000pt    font size 10 5000pt mso font kerning 1 0000pt    Advanced Functions  It comes equipped with useful features such as diode test  on off beep  automatic shutdown  NCV induction  live zero line  and flashlight  enhancing your testing experience font size 10 5000pt mso font kerning 1 0000pt    font size 10 5000pt mso font kerning 1 0000pt    User friendly Interface  A VA display screen ensures easy viewing of measurements and the data retention feature conveniently holds your previous measurements font size 10 5000pt mso font kerning 1 0000pt    font size 10 5000pt mso font kerning 1 0000pt     font size 10 5000pt mso font kerning 1 0000pt    Specifications font size 10 5000pt mso font kerning 1 0000pt    background rgb 247 247 248  border left 1 0000pt solid rgb 217 217 227  border top 1 0000pt solid r;1989702;1689975788;ANENG A3005A A3005APro 4000 Counts Professional Digital Multimeter Pen AC/DC Voltage Hertz Capacitance Resistance Diode;;25.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/4B/8C/ee0076fd-230e-47f2-bb0b-c810c8a7eb2c.jpg;9.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FANENG-A3005A-A3005APro-4000-Counts-Professional-Digital-Multimeter-Pen-AC-or-DC-Voltage-Hertz-Capacitance-Resistance-Diode-Testing-Auto-Shutdown-Essential-Tool-for-Precision-Electrical-Measurements-p-1989702.html;ANENG
true;Security & Surveillance;Security & Surveillance;USD;﻿Features ﻿  Motion detections  Remote viewing  Alarm recording  Loop recording﻿Specification Brand  NAWAYModel  NX5Pixel  200w  dpi Image sensor  COMSHorizontal resolution  420  TVL Minimum illumination  0 001  Lux Resolution  1920 x 1080Lens  3 6  mm Working temperature  25℃Power supply voltage  5VMaterial  ABSLens  wide angle 160 degreesPower supply mode  Power bank power supply  household power supply ﻿Package Included ﻿1 x Security IP Camera1 x USB Cable1 x Manual;1769891;1689975788;Mini Wifi Camera Wireless 1080P Surveillance Security Night Vision Motion Detect 160 Degree Audio ReordingGoogle Play;;38.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/73/33/849fc478-976a-4a1b-b358-23ff4dd0c281.jpg;22.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FMini-Wifi-Camera-Wireless-1080P-Surveillance-Security-Night-Vision-Motion-Detect-160-Degree-Audio-Reording-Google-Play-Camcorder-Baby-Monitor-IP-Cam-p-1769891.html;Banggood
true;RC Drones;RC Drones;USD;LYZRC L900 Pro SE MAX 5G WIFI FPV GPS with 4K HD Camera True 1080P Wide angle360° Obstacle Avoidance Brushless RC Drone Quadcopter RTFDescription ItemSpecificationL900 RC QuadcopterBrand NameLYZRCItem No L900 Pro SE MAXColorBlack Grey Orange Option Pressure sensorHeight settingBrushless Motor1503Motor power25WElectric power adjustment10ABattery7 4V 2200mAhFlight TimeAbout 28minsCharging timeAbout 2 hoursUSB Charging5VImage Transmission Distance300 600mGPS Follow Distance30mMax Flying Altitude120mGesture Shooting Distance1 3mProduct Size29x29x 55cm Unfold 12 5x17x5 5cm Fold Package Size24x19 5x9cmProduct Weight242 6gBattery Weight63 2gPackage Weight692 8gObstacle avoidance detection range 360°Obstacle avoidance detection range ≤20MCameraCamera4K Ultra clear ESC Dual Camerapixels40 MillionLens Angle120°Wide angle 90°Adjustable by Remote Control Focal length50X ZoomVideo Resolution1920 1080 4K Ultra clear 1280 720 4K HD Photo Resolution3840 2160Remote ControlFrequency2 4GHzRemote Control DistanceAbout 1200mBattery3 7V 350mAh Lipo Battery included Battery Life3hCharging TimeAbout 1hPhone Holder SizeMax 5 5 Inc Features  360° obstacle avoidance  4K HD adjuistable ESC camera  120° wide angle view  GPS positioning  Optical flow positioning  Altitude hold  Fixed point flight  Surround flight  5G image transmission  Intelligent follow me  28mins long flight time  Gesture shooting  50X Zoom  Real time transmission  Brushless motor  One key return  One key take off landing  7class;1967368;1689975788;LYZRC L900 Pro SE MAX 5G WIFI FPV GPS with 4K HD Camera True 1080P Wide-angle360° Obstacle Avoidance Brushless RC Dron;;159.99;https://imgaz3.staticbg.com/thumb/large/oaupload/banggood/images/E6/50/458e29d4-b2e3-4165-b56c-9037e6954bcd.jpg;80.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FLYZRC-L900-Pro-SE-MAX-5G-WIFI-FPV-GPS-with-4K-HD-Camera-True-1080P-Wide-angle-360-Obstacle-Avoidance-Brushless-RC-Drone-Quadcopter-RTF-p-1967368.html;LYZRC
true;Drives and Storage;Drives and Storage;USD;Specifications BrandBlitzWolfModelBW UPC2ColorGreyProduct Size59 15 15 6 8 8mmNet Weight18gMaterialZinc AlloyUSB InterfaceUSB3 0 Type CCapacity32GB 64GB 256GWorking Voltage5V MaxWorking Current200mACompatible SystemsWindows XP 7 8 8 1 10  For Mac OS X 10 5  Linus 2 4 x  Android 4 0 CertificationsCE  FCC  RoHSFeatures  1  Type CUSB 3 0 Dual Interfaces2 in 1 Type C and USB 3 0 connectors design  easily share data between different devices 2  Large CapacityFrom 32GB to 256GB capacity  it can meet the demands of your work and study 3  Flexible 360° Rotation90° Lock stops accidental cover rotation  protective cover prevents the USB plug from gathering dust  keychain lanyard hole for secure mounting 4  Support OTGsupports OTG function as well  you could store a large movie on the flash drive and check it on your phone offline  Package included  1   BlitzWolf BW UPC2 2 in 1 Type C USB3 0 Flash Drive  About capacity The displayed capacity is not equal to the nominal capacity  Manufacturers of Flash  memory  or hard disk devices generally use 1000 as the base  that is  1KB 1000 Bytes  1MB 1000KB  1GB 1000MB  and the operating system is based on 1024 to calculate the capacity KB 1024Bytes  1MB 1024KB  1GB  1024MB  the formatted capacity will be smaller than the nominal capacity  Under different operating systems  system files and firmware will also occupy a small amount of space  but the actual space used must be greater than or equal to 90  of the nominal capacity  1;1586934;1689975788;BlitzWolf BW-UPC2 2 in 1 Type-C USB3.0 Flash Drive Ultra-fast Transmission 360°Rotation Zinc Alloy 32GB 64GB Support O;;19.99;https://imgaz3.staticbg.com/thumb/large/oaupload/ser1/banggood/images/DA/23/f57ca9ea-d8d3-4884-bee4-f94c9eb24e75.jpg;11.19;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FBlitzWolf-BW-UPC2-2-in-1-Type-C-USB3_0-Flash-Drive-Ultra-fast-Transmission-360-Rotation-Zinc-Alloy-32GB-64GB-Support-OTG-Pendrive-USB-Disk-p-1586934.html;BlitzWolf
true;Motherboard & Development Board;Motherboard & Development Board;USD;Introduction ESP32 is already integrated antenna and RF balun  power amplifier  low noise amplifiers  filters  and power management module  The entire solution takes up the least amount of printed circuit board area This board is used with 2 4 GHz dual mode Wi Fi and bluetooth chips by TSMC 40nm low power technology  power and RF properties best  which is safe  reliable  and scalable to a variety of applications Features   High performance price ratio  Small volume  easily embeded to other products  Strong function with support LWIP protocol  Freertos  Supporting three modes  AP  STA  and AP STA  Supporting Lua program  easily to develop  Development Board  https   github com Nicholas3388 LuaNode   ESP32 Forum  https   www esp32 com Package included 1 x 36 pin ESP32 Development BoardIf you want to buy 30pin ESP32 Development Board click to here   ID  1461896;1109512;1689975788;ESP32 Development Board WiFi+bluetooth Ultra Low Power Consumption Dual Cores ESP-32 ESP-32S Board Geekcreit for Arduino;;20.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/91/B5/e0d42ff6-a8c7-44ba-8576-89f62f1d5c5a.jpeg;5.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FESP32-Development-Board-WiFi%2Bbluetooth-Ultra-Low-Power-Consumption-Dual-Cores-ESP-32-ESP-32S-Board-Geekcreit-for-Arduino-products-that-work-with-official-Arduino-boards-p-1109512.html;Geekcreit
true;Drives and Storage;Drives and Storage;USD;Input  USB C 3 0 maleOutput  1 SD desk  1 TF desk  1 USB A 2 0USB A   USB 2 0  the max theoretical transfer rate is 480MbpsSupport memory card  Micro SD  TF  3 0 SD 3 0  support dual card reading and writing at the same timeSupport maximum capacity  512GBSupport system  Windows for Mec OS for Linux Smart PhoneBody size  L160 W41 8 H19 7  mm Body weight  110gCard Slot  SD  3pcs TF  15pcs Nano  2pcs1  BUDI USB 3 0 data transfer  capture important moments and share them instantly with up to 5Gbps read and write speed  Share your joy on social media in seconds via the USB C to SD card reader  Compatible with various driving recorders trial cameras digital camera memory cards  up to 512GB  suitable for mobile phones and external cameras and computers  etc 2  Plug and play  no driver required  Our Type C card reader is equipped with a high performance built in chip that allows you to read 3 memory devices at the same time  Helps you read and transfer data from the most popular flash media on computers  laptops  tablets and mobile phones via USB C 3 0 interface  supports USB3 0 OTG data output  through this USB 3 0 port  it has a 65W fast charging cable Can charge your phone 3  Durable USB c to SD card reader is cast with aluminum alloy  multi cable 6 kinds of cables sturdy external and heat resistant connectors ensure high data transfer efficiency and ultimate durability of the USB C SD micro card reader  Small and lightweight body size  Length 160 width 41 8 height 19 7 mm  Weight;1980517;1689975788;BUDI Multifunctional 9-in-1 SD Card Reader Cable and USB 3.0 Type-C Phone and External Camera and Computer Adapter with;;40.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/DE/8D/7190a50c-86f6-4d65-a9bd-0f8fe7192513.jpg;18.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FBUDI-Multifunctional-9-in-1-SD-Card-Reader-Cable-and-USB-3_0-Type-C-Phone-and-External-Camera-and-Computer-Adapter-with-OTG-Sync-Charging-and-5Gbps-Transfer-Memory-Card-High-Speed-Card-Reader-p-1980517.html;Banggood
true;Tool Accessories;Tool Accessories;USD;Features Durable and Reliable  Crafted from high quality Chrome Vanadium Steel  these 14 piece hex key set ensures durability and long lasting performance  The metal finish adds an extra layer of protection  making it resistant to wear and corrosion Versatile and Convenient  With a range of sizes including 5 5mm  6mm  7mm  8mm  10mm  12mm  and 5mm  this hex key set offers versatility for various applications  The internal hex head style allows for easy and secure tightening or loosening of screws  making it compatible with electric drills Practical Design  The removable cover feature enables effortless access to the desired size  ensuring quick and hassle free tool selection  Each piece has a length and diameter specified for precise usage  ranging from 35mm to 39mm in length and 5mm to 12mm in diameter User Friendly  The 6 35mm shank diameter is standardized  ensuring compatibility with most power tools  The clear packaging in an Opp plastic bag allows for easy identification and organization  making it convenient for storage and transportation Wide Range of Applications  This hex key set is designed to handle various tasks  such as screw tightening and dealing with swallowtail screws  Whether you re a professional or a DIY enthusiast  these hex keys provide the necessary tools to accomplish your projects with ease and efficiency Specifications Material  Chrome Vanadium SteelFinish Type  MetalSpecial Features  Removable CoverNumber of Pieces  14Head Style  Internal hexCompat;1988617;1689975788;14 Piece Set/9 Piece Set Non-magnetic Combination Socket Set Electric Hexagon Screwdriver Head Screw Insert Pneumatic Sc;;5.99;https://imgaz3.staticbg.com/thumb/large/oaupload/banggood/images/2F/44/754e8224-55bb-4093-b250-91a972f675c4.jpg;3.88;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2F14-Piece-Set-or-9-Piece-Set-Non-magnetic-Combination-Socket-Set-Electric-Hexagon-Screwdriver-Head-Screw-Insert-Pneumatic-Screwdriver-Socket-Head-p-1988617.html;Banggood
true;RC Parts;RC Parts;USD;About this product Using the new 10th generation UBLOX chip design  the HGLRC M100 GPS positioning is fast and accurate  The small 15x15mm size can be loadedon 2 7 inch drones  The ceramic antenna and externally expanded PCB design allow M100 MINI GPS to receive satellite signals effectively  At the same time  it supports receiving GPS  Galileo  and BDS three satellite signals  allowing you to locate in any area quickly  For the convenience of everyone  we have designed onboard LED indicators  including power indicators and positioning PPS indicators  so that you can know the working status of GPS well Features  Using the new 10th generation UBLOX chip design  fast and accurate positioning Small size  compatible with 2 7 inch traversal Drone on the marketSelected ceramic antenna and externally expanded PCB design to effectively receive satellite signalsSupport GPS  Galileo  BDS three mode positioning  and fast positioning in any areaOnboard POWER and PPS indicator lights  the working status is clear at a glanceCompatible power supply  support 3 3V 5V DC power inputUsing UBLOX output protocol and 10Hz output frequencySpecifications Chip  M10 10th Generation Chip Antenna  Ceramic AntennaFrequency  GPS L1 GLONASS L1 BDS B1 GALILEO E1 SBAS L1 OZSS L1Receive Channel  72chBaud Rate  115200bpsOutput Protocol  UBLOXOutput Frequency  10HzInput  3 3V 5VSize  15x15x5 2mmWeight  2 6gSpeed Accuracy  0 05m sHorizontal positioning accuracy  2D ACC2 0m Outdoor Receiver Sensitivity  Trace  16;1982120;1689975788;HGLRC M100 MINI GPS Module M10 Chip Built-in Ceramic Atenna for2-7 Inch Freestyle Long Range FPV Racing RC Drone;;;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/41/30/4ca5b9a9-9b0f-4503-b120-76965dac430d.jpg;15.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FHGLRC-M100-MINI-GPS-Module-M10-Chip-Built-in-Ceramic-Atenna-for-2-7-Inch-Freestyle-Long-Range-FPV-Racing-RC-Drone-p-1982120.html;HGLRC
true;Flashlight;Flashlight;USD;﻿Specifications  StyleLED Work LightLight bulb1 COB light strip  1 LEDWhite LightCOB High Low LEDRed LightPress the switch for 2 secondsMaterialPlastic metalWeight145gBatteryBuilt in BatteryFeatures 1 Plastic shell wrapped in a layer of carbon black  feel good  non slip 2 Come with magnet and hook  Folding design  easy to use in a small space inside 3  High COB LED Low COB LED and LED light 3 different lighting modes to meet your lighting needs 4 LED bulbs  green energy saving and environmental protection  the use of longer time 5 Builtin battery  you can use the USB cable to charge Package Includes SET 1 1   LED Light1   USB Cable1   Built in Battery;1730181;1689975788;[Built-in 18650 Battery] Bikight COB LED Multi Function Folding Work Light Set USB Rechargeable LED Flashlight Mini Torc;;14.32;https://imgaz1.staticbg.com/thumb/large/oaupload/banggood/images/7C/C4/2d24617c-b3b1-4a2b-8bc6-e081b98ffac9.jpg;8.24;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FBuilt-in-18650-Battery-Bikight-COB-LED-Multi-Function-Folding-Work-Light-Set-USB-Rechargeable-LED-Flashlight-Mini-Torch-USB-Cable-Car-Charger-Battery-Charger-p-1730181.html;JAQCOO
true;Gardening Tools;Gardening Tools;USD;NOTE  The chain should not be installed too tightly at the beginning  otherwise the internal gear will slip and affect the use of the product   Specification BrandVIOLEWORKSBattery typeBody Also Suitable For MakitaBatteryVoltage88VFBattery Power1200WGuide Plate Length4 InchesChain Speed5M SCutting Size 100 mmBattery6500 mAhElectric DriveStrong Magnet MotorChainQuick AdjustmentMaterialMetal Steel ChainOptional PatternONLY BODY 1 Battery SET 2 Battery SETFeatures ● Practical  fast speed  low power consumption ● Pure copper motor  strong power  fast cutting  improve efficiency ● Fine quality switch  fast and slow adjustment  stepless speed change ● Fine quality guide plate chain  deep quenching  more wear resistant  smooth cutting ● Rechargeable electric chain saw  light and portable  long battery life  no damage to the bark ● Lightweight body  light and convenient  lightweight design  long time holding and not tired hands ● Intelligent circuit control board  overload protection  to meet your different construction needs ● One hand control  Small size  can be held with one hand The mini chainsaw weight just about 0 7kg and a total length of only 33cm  13inch   ● Special guide plate  tungsten steel ball does not need to be lubricated  so that the machine reduces resistance during operation and reduces wear on the machine Package Included Without battery typeWith 1 2pcs battery type1 x Electric Chain Saw For Makita18V Battery ONLY BODY 1 x Screwdriver1 x Wrench1 x User Manual1 x E;1828482;1689975788;VIOLEWORKS 4 Inch 88VF Cordless Electric Chain Saw One-Hand Saw Woodworking Tool W/ None/1pc/2pcs Display Battery For Ma;;69.99;https://imgaz2.staticbg.com/thumb/large/oaupload/banggood/images/AA/E3/9fc333be-2378-492b-80cf-e28827e4cb41.jpg;43.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FVIOLEWORKS-4-Inch-88VF-Cordless-Electric-Chain-Saw-One-Hand-Saw-Woodworking-Tool-W-or-None-or-1pc-or-2pcs-Display-Battery-For-Makitabattery-p-1828482.html;Banggood
true;RC Parts;RC Parts;USD;Description  Eachine ROTG02 UVC receiver is a new receiver that you can connect to your smart phone and computer PAD directly instead of heavy monitor and good for those who feel dizzy when wear FPV goggles  It has low latency around 100ms  150CH auto search allows to cover all 5 8G frequency bands Please note This Receiver only suits for Android phone that support UVC and make sure your phone can work with OTG connector Notice  An antenna has been added to a single antenna receiverto provide more stable signals Add a button to make it more convenient to adjust the channel Increase the function of channel waveform display Adding app audio playback Long press any button to enter the automatic scanning mode Mobile phones with Qualcomm CPU support almost all Some phones need to open the OTG function in the settingsParameter   BrandEachineModelROTG02NameUVC OTG FPV ReceiverChannel150CHFrequency Range5645 5945Sensitivity 90dBmWorking Current300mA 5VPower Supply5V by smart phone Operating Temperature 10 60℃ConnectorRP SMA FemaleWeightAbout 35gSize61 41 11 mmColorBlack WhiteAPP Download http   files banggood com 2016 11 fuav 2 0 apkhttps   drive google com file d 1Ka0uvNmWJ7MRUdHQfHMyE4aom2Ta9DYA view usp sharingHere s the phone list support this receiver that we have test  Sumsung  S3 I9300 I9308   S4 I9500 I9507V I9508 S5 S6 S6  edge  S7edge  NOTE3 NOTE4 NOTE5 A5100 A8000 ON7 P600 N7100 N5100 T;1242422;1689975788;Eachine ROTG02 UVC OTG 5.8G 150CH Diversity Audio FPV Receiver for Android Tablet Smartphone;;38.39;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/4C/92/597c8fad-ea10-441a-a094-4f5a717ff351.jpeg;27.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FEachine-ROTG02-UVC-OTG-5_8G-150CH-Diversity-Audio-FPV-Receiver-for-Android-Tablet-Smartphone-p-1242422.html;Eachine
true;Flashlight;Flashlight;USD;Specification BrandLumintop B01 Lumens850 lumensBattery21700   18650 batteryCharging USB chargingDistance210mWaterproofIP68ANSI NEMA FL1LOWMEDHIGHTURBOSTROBE SOSOutput10 Lumens250 Lumens450 Lumens850 Lumens450 LumensRuntime88h5h 55mins2h 30mins2h 20mins  Candela11025cd  Max Distance210m  Max Impact Resistance2mWaterproofIP68  underwater 2mFeatures Utilizes XPL HD LED with 50 000 hours lifetimePower by one 21700 or 18650 Li ion batteryFour useful modes plus Strobe and SOS with a max 850 lumens outputTapered surface reflector designed with German standard  reduce the hazard of glare to oncoming people and trafficsMicro USB rechargeable with charging indicator  max charging current up to 2AReverse polarity protection protects from improper battery installationOne side switch operation  fast and convenientLock out function to prevent accidental activationsMake of aircraft grade aluminum alloy with type III HA finishMultifunction to serve as a bicycle light and a handheld flashlight etc Size  110 2 37 25 4mm  N W   101g  excluding battery IP68 waterproof  underwater 2 metersPackage included 1 x Flashlight1 x Light mount1 x Charging cable1 x Lanyard1 x User manual2 x Spare O ringRecommend Click to buy  Astrolux VC04 Type C USB Battery ChargerAstrolux PD2 Type C Charger QC3 0 PD3 0 Powerbank;1983074;1689975788;Lumintop B01 850LM 210m USB Rechargeable Bike Light Anti Glare Bicycle Headlight 21700 18650 Flashlight Outdoor Torch Li;;49.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/4F/04/cf050016-7171-44c9-9249-488260593b58.png;25.65;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FLumintop-B01-850LM-210m-USB-Rechargeable-Bike-Light-Anti-Glare-Bicycle-Headlight-21700-18650-Flashlight-Outdoor-Torch-Light-p-1983074.html;Lumintop
true;Power Tools;Power Tools;USD;Main Features ● Good for construction site shelves  maintenance  woodworking  etc● LED Working Light  Providing increased visibility indark or confined spaces to work ● Forward  Reverse and Lock Control  One key switch to meet different tasks ● Brushless and Pure Copper Motor  Delivers a massive torque of 320NM with speeds up to 3000rpm ● 3 0 Ah 10X1500mah Cell  Removable Battery  Working time can extend with high capacity battery ● Rubber Handle  Effectively alleviates hand fatique caused by reqular use ● Multiple Cooling Holes  Maintain a low operating temp  even if you use it for a long time● Fit for Makita battery  ID  1351501SpecificationBrand  TopshakName  Topshak TS PW1 Brushless Impact WrenchModel  TS PW1 Voltage DC 18VNo load speed 0 3000rpmBattery capacity  3 0 Ah 10X1500mah Cell  Standard bolt M10   M20 3 8   3 4   High tensile bolt M10 M16 3 8   5 8   Square drive bolt 12 7mm 1 2   Charger input AC 100 240VCharging time 1 5 2 5hSize  246x148x70mmNet weight  1 61kgPackage Contents1x Topshak TS PW1 Brushless Impact Wrench1x Battery1x EU Plug Charger1X English Manual click heare for a on line Manual Tips  Dear customer  thank you for supporting us Banggood all the time  This product is a European power adapter  If you want to buy an US adapter  please go to the official website to buy https   www banggood com search us power plug adapter html;1757855;1689975788;Topshak TS-PW1 Brushless Impact Wrench LED Working Light Rechargeable Woodworking Maintenance Tool W/ Battery Also For M;;89.99;https://imgaz.staticbg.com/thumb/large/oaupload/banggood/images/43/9A/9a279ff6-8e3a-41d4-b242-240e90f85411.jpg;56.99;;https://ad.admitad.com/g/e8f129b05e5e996eb3366213826a88/?f_id=19389&ulp=https%3A%2F%2Fwww.banggood.com%2FTopshak-TS-PW1-Brushless-Impact-Wrench-LED-Working-Light-Rechargeable-Woodworking-Maintenance-Tool-W-or-Battery-Also-For-Makita-p-1757855.html;TOPSHAK
